,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-07T13:30:28Z,69.81,69.85,69.81,25.0,True,1,-69.85,-69.85,69.81,-69.81
1,2023-06-07T13:32:09Z,69.88,69.9,69.88,-205.0,False,-1,69.88,69.88,69.88,69.88
2,2023-06-07T13:36:57Z,70.32,70.32,70.29,-200.0,False,0,,,70.31,
3,2023-06-07T13:42:08Z,70.36,70.32,70.21,-125.0,False,0,,,70.36,
4,2023-06-07T13:51:05Z,70.22,70.24,70.2,-50.0,False,0,,,70.22,
5,2023-06-07T14:01:55Z,70.3401,70.42,70.37,101.0,True,1,-70.42,-70.42,70.34,-70.34
6,2023-06-07T14:05:32Z,70.01,70.05,69.99,100.0,True,0,,,70.01,
7,2023-06-07T14:06:24Z,69.95,69.94,69.85,-150.0,False,-1,69.85,69.85,69.95,69.95
8,2023-06-07T14:09:15Z,69.84,69.92,69.87,150.0,True,1,-69.92,-69.92,69.84,-69.84
9,2023-06-07T14:16:28Z,69.79,69.79,69.74,-600.0,False,-1,69.74,69.74,69.79,69.79
10,2023-06-07T14:30:27Z,69.03,69.04,69.03,100.0,True,1,-69.04,-69.04,69.03,-69.03
11,2023-06-07T14:31:46Z,68.99,69.0,68.99,100.0,True,0,,,68.98,
12,2023-06-07T14:37:13Z,68.6,68.67,68.63,150.0,True,0,,,68.59,
13,2023-06-07T14:39:32Z,68.62,68.64,68.59,150.0,True,0,,,68.62,
14,2023-06-07T14:42:22Z,68.8356,68.81,68.76,-150.0,False,-1,68.76,68.76,68.83,68.83
15,2023-06-07T14:43:16Z,68.76,68.81,68.75,360.0,True,1,-68.81,-68.81,68.76,-68.76
16,2023-06-07T14:43:40Z,68.725,68.78,68.73,23.0,True,0,,,68.72,
17,2023-06-07T14:55:52Z,68.34,68.38,68.33,-7.0,False,-1,68.33,68.33,68.34,68.34
18,2023-06-07T15:08:50Z,68.81,68.85,68.82,200.0,True,1,-68.85,-68.85,68.81,-68.81
19,2023-06-07T15:11:47Z,68.665,68.67,68.62,-252.0,False,-1,68.62,68.62,68.66,68.66
20,2023-06-07T15:17:25Z,68.42,68.47,68.44,156.0,True,1,-68.47,-68.47,68.42,-68.42
21,2023-06-07T15:37:42Z,68.51,68.58,68.54,306.0,True,0,,,68.51,
22,2023-06-07T16:39:42Z,66.96,66.99,66.96,700.0,True,0,,,66.95,
23,2023-06-07T16:41:28Z,67.05,67.06,67.04,-350.0,False,-1,67.04,67.04,67.05,67.05
24,2023-06-07T16:46:28Z,67.15,67.12,67.09,-200.0,False,0,,,67.15,
25,2023-06-07T16:48:08Z,67.13,67.2,67.18,162.0,True,1,-67.2,-67.2,67.13,-67.13
26,2023-06-07T16:52:33Z,66.96,66.97,66.92,350.0,True,0,,,66.95,
27,2023-06-07T17:03:14Z,66.715,66.71,66.7,-150.0,False,-1,66.7,66.7,66.71,66.71
28,2023-06-07T17:07:27Z,66.66,66.61,66.58,-350.0,False,0,,,66.66,
29,2023-06-07T17:16:28Z,66.65,66.65,66.64,50.0,True,1,-66.65,-66.65,66.65,-66.65
30,2023-06-07T17:17:28Z,66.68,66.67,66.65,-115.0,False,-1,66.65,66.65,66.68,66.68
31,2023-06-07T17:20:03Z,66.5,66.55,66.53,150.0,True,1,-66.55,-66.55,66.5,-66.5
32,2023-06-07T18:04:52Z,66.32,66.37,66.34,150.0,True,0,,,66.31,
33,2023-06-07T18:08:50Z,66.45,66.5,66.46,48.0,True,0,,,66.45,
34,2023-06-07T18:28:18Z,66.82,66.86,66.84,505.0,True,0,,,66.81,
35,2023-06-07T18:41:48Z,66.85,66.88,66.87,217.0,True,0,,,66.84,
36,2023-06-07T18:59:14Z,66.88,66.91,66.86,214.0,True,0,,,66.88,
37,2023-06-07T19:02:38Z,67.07,67.08,67.04,-306.0,False,-1,67.04,67.04,67.06,67.06
38,2023-06-07T19:17:23Z,67.01,66.99,66.95,-50.0,False,0,,,67.01,
